Energy,Total,Ps,Direct,Ann,Excitation ,Process,Threshold
163,1.2561,0.0139,0.4072,7.80E-07,0.2508,,
164,1.2504,0.0135,0.4053,7.78E-07,0.2482,,
165,1.2447,0.0131,0.4033,7.75E-07,0.2457,,
166,1.2389,0.0127,0.4013,7.73E-07,0.2431,,
167,1.2335,0.0124,0.3994,7.71E-07,0.2405,,
168,1.2282,0.012,0.3974,7.68E-07,0.2379,,
169,1.2229,0.0116,0.3954,7.66E-07,0.2354,,
170,1.2176,0.0112,0.3935,7.64E-07,0.2328,,
171,1.2123,0.0109,0.3916,7.61E-07,0.2302,,
172,1.207,0.0105,0.3898,7.59E-07,0.2277,,
173,1.2016,0.0101,0.388,7.57E-07,0.2251,,
174,1.1966,9.75E-03,0.3862,7.55E-07,0.2225,,
175,1.1917,9.37E-03,0.3844,7.53E-07,0.22,,
176,1.1867,9.00E-03,0.3826,7.51E-07,0.2174,,
177,1.1818,8.62E-03,0.3807,7.48E-07,0.2148,,
178,1.1768,8.25E-03,0.3789,7.46E-07,0.2123,,
179,1.1719,7.87E-03,0.3773,7.44E-07,0.2097,,
180,1.1669,7.50E-03,0.3756,7.42E-07,0.2071,,
181,1.1622,7.12E-03,0.3739,7.40E-07,0.2045,,
182,1.1576,6.75E-03,0.3723,7.38E-07,0.202,,
183,1.153,6.37E-03,0.3706,7.36E-07,0.1994,,
184,1.1483,6.00E-03,0.3689,7.34E-07,0.1968,,
185,1.1437,5.62E-03,0.3672,7.32E-07,0.1943,,
186,1.1391,5.25E-03,0.3656,7.30E-07,0.1917,,
187,1.1345,4.87E-03,0.364,7.28E-07,0.1891,,
188,1.13,4.50E-03,0.3625,7.26E-07,0.1866,,
189,1.1257,4.12E-03,0.3609,7.24E-07,0.184,,
190,1.1214,3.75E-03,0.3594,7.22E-07,0.1814,,
191,1.1171,3.37E-03,0.3578,7.20E-07,0.1788,,
192,1.1127,3.00E-03,0.3563,7.19E-07,0.1763,,
193,1.1084,2.62E-03,0.3548,7.17E-07,0.1737,,
194,1.1041,2.25E-03,0.3532,7.15E-07,0.1711,,
195,1.0998,1.87E-03,0.3517,7.13E-07,0.1686,,
196,1.0957,1.50E-03,0.3503,7.11E-07,0.166,,
197,1.0917,1.13E-03,0.3489,7.09E-07,0.1634,,
198,1.0877,7.50E-04,0.3475,7.08E-07,0.1609,,
199,1.0837,3.75E-04,0.346,7.06E-07,0.1583,,
200,1.0796,0,0.3446,7.04E-07,0.1557,,
201,1.0756,0,0.3432,7.02E-07,0.1552,,
202,1.0716,0,0.3418,7.01E-07,0.1546,,
203,1.0676,0,0.3404,6.99E-07,0.1541,,
204,1.0637,0,0.339,6.97E-07,0.1535,,
205,1.06,0,0.3377,6.95E-07,0.153,,
206,1.0562,0,0.3364,6.94E-07,0.1524,,
207,1.0525,0,0.3351,6.92E-07,0.1519,,
208,1.0488,0,0.3338,6.90E-07,0.1513,,
209,1.045,0,0.3324,6.89E-07,0.1508,,
210,1.0413,0,0.3311,6.87E-07,0.1502,,
211,1.0375,0,0.3298,6.85E-07,0.1497,,
212,1.0338,0,0.3285,6.84E-07,0.1491,,
213,1.0303,0,0.3272,6.82E-07,0.1486,,
214,1.0269,0,0.326,6.81E-07,0.148,,
215,1.0234,0,0.3248,6.79E-07,0.1475,,
216,1.0199,0,0.3236,6.77E-07,0.1469,,
217,1.0164,0,0.3224,6.76E-07,0.1464,,
218,1.0129,0,0.3212,6.74E-07,0.1458,,
219,1.0094,0,0.32,6.73E-07,0.1453,,
220,1.0059,0,0.3188,6.71E-07,0.1447,,
221,1.0025,0,0.3176,6.70E-07,0.1442,,
222,0.9993,0,0.3164,6.68E-07,0.1436,,
223,0.996,0,0.3152,6.67E-07,0.1431,,
224,0.9928,0,0.3141,6.65E-07,0.1425,,
225,0.9895,0,0.313,6.64E-07,0.142,,
226,0.9863,0,0.3118,6.62E-07,0.1414,,
227,0.983,0,0.3107,6.61E-07,0.1409,,
228,0.9798,0,0.3096,6.59E-07,0.1403,,
229,0.9765,0,0.3085,6.58E-07,0.1398,,
230,0.9733,0,0.3074,6.57E-07,0.1392,,
231,0.9703,0,0.3063,6.55E-07,0.1387,,
232,0.9673,0,0.3052,6.54E-07,0.1381,,
233,0.9643,0,0.3041,6.52E-07,0.1376,,
234,0.9612,0,0.303,6.51E-07,0.137,,
235,0.9582,0,0.302,6.50E-07,0.1365,,
236,0.9552,0,0.301,6.48E-07,0.1359,,
237,0.9522,0,0.3,6.47E-07,0.1354,,
238,0.9491,0,0.2989,6.45E-07,0.1348,,
239,0.9461,0,0.2979,6.44E-07,0.1343,,
240,0.9432,0,0.2969,6.43E-07,0.1337,,
241,0.9404,0,0.2959,6.41E-07,0.1332,,
242,0.9376,0,0.2948,6.40E-07,0.1326,,
243,0.9348,0,0.2938,6.39E-07,0.1321,,
244,0.9319,0,0.2928,6.37E-07,0.1315,,
245,0.9291,0,0.2919,6.36E-07,0.131,,
246,0.9263,0,0.2909,6.35E-07,0.1304,,
247,0.9235,0,0.29,6.34E-07,0.1299,,
248,0.9206,0,0.289,6.32E-07,0.1293,,
249,0.9178,0,0.2881,6.31E-07,0.1288,,
250,0.9152,0,0.2872,6.30E-07,0.1282,,
251,0.9125,0,0.2862,6.28E-07,0.1277,,
252,0.9099,0,0.2853,6.27E-07,0.1271,,
253,0.9073,0,0.2843,6.26E-07,0.1266,,
254,0.9046,0,0.2834,6.25E-07,0.126,,
255,0.902,0,0.2824,6.24E-07,0.1255,,
256,0.8994,0,0.2816,6.22E-07,0.1249,,
257,0.8968,0,0.2807,6.21E-07,0.1244,,
258,0.8941,0,0.2798,6.20E-07,0.1238,,
259,0.8915,0,0.279,6.19E-07,0.1233,,
260,0.889,0,0.2781,6.18E-07,0.1227,,
261,0.8865,0,0.2772,6.16E-07,0.1222,,
262,0.8841,0,0.2764,6.15E-07,0.1216,,
263,0.8816,0,0.2755,6.14E-07,0.1211,,
264,0.8792,0,0.2746,6.13E-07,0.1205,,
265,0.8767,0,0.2737,6.12E-07,0.12,,
266,0.8743,0,0.2729,6.11E-07,0.1194,,
267,0.8718,0,0.272,6.09E-07,0.1189,,
268,0.8694,0,0.2712,6.08E-07,0.1183,,
269,0.8669,0,0.2704,6.07E-07,0.1178,,
270,0.8645,0,0.2696,6.06E-07,0.1172,,
271,0.8621,0,0.2688,6.05E-07,0.1167,,
272,0.8599,0,0.268,6.04E-07,0.1161,,
273,0.8576,0,0.2672,6.03E-07,0.1156,,
274,0.8553,0,0.2664,6.02E-07,0.115,,
275,0.853,0,0.2656,6.00E-07,0.1145,,
276,0.8507,0,0.2648,5.99E-07,0.1139,,
277,0.8484,0,0.264,5.98E-07,0.1134,,
278,0.8461,0,0.2632,5.97E-07,0.1128,,
279,0.8439,0,0.2624,5.96E-07,0.1123,,
280,0.8416,0,0.2617,5.95E-07,0.1117,,
281,0.8393,0,0.2609,5.94E-07,0.1112,,
282,0.8371,0,0.2602,5.93E-07,0.1106,,
283,0.835,0,0.2595,5.92E-07,0.1101,,
284,0.8329,0,0.2587,5.91E-07,0.1095,,
285,0.8307,0,0.258,5.90E-07,0.109,,
286,0.8286,0,0.2573,5.89E-07,0.1084,,
287,0.8265,0,0.2565,5.88E-07,0.1079,,
288,0.8243,0,0.2558,5.87E-07,0.1073,,
289,0.8222,0,0.255,5.86E-07,0.1068,,
290,0.8201,0,0.2543,5.85E-07,0.1062,,
291,0.818,0,0.2536,5.84E-07,0.1057,,
292,0.8158,0,0.2528,5.83E-07,0.1051,,
293,0.8137,0,0.2522,5.82E-07,0.1046,,
294,0.8117,0,0.2515,5.81E-07,0.104,,
295,0.8097,0,0.2508,5.80E-07,0.1035,,
296,0.8078,0,0.2501,5.79E-07,0.1029,,
297,0.8058,0,0.2494,5.78E-07,0.1024,,
298,0.8038,0,0.2488,5.77E-07,0.1018,,
299,0.8018,0,0.2481,5.76E-07,0.1013,,
300,0.7998,0,0.2474,5.75E-07,0.1007,,
